name,wgms_id,rgi_id,cenlon,cenlat,rgi_reg_name,imageid,targetmonth,imagedate,cloudcover,cloudpct_roi,snowcoverarea_km2_gee,snowcoverarea_error_km2,totalarea_km2_gee,totalarea_error_km2,aar_gee,snowline_m_gee,snowline_error_m,bimodalok,rejectionreason,classbalance,peakbalance
Austdalsbreen,321,RGI2000-v7.0-G-08-02011,7.335,61.826,08: Scandinavia,LT05_L2SP_201017_20100927_20200823_02_T1,9,9/27/10,3,3.005653184,7.871279664,0.550989576,10.30876114,0.309262834,0.763552434,1397.981746,13.97981746,1,ok,0.230419622,0.149329605
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LT05_L2SP_215004_19930813_20241104_02_T1,8,8/13/93,2,2.204539785,4.080018143,0.28560127,9.325763026,0.279772891,0.437499659,325.9024753,3.259024753,1,ok,0.444358556,0.955465587
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LE07_L2SP_217003_20020711_20200916_02_T1,8,7/11/02,9,0.313201547,3.951956451,0.276636952,10.21826956,0.306548087,0.386753983,353.9532045,3.539532045,1,ok,0.391162616,0.477178423
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LE07_L2SP_220003_20000726_20201008_02_T1,8,7/26/00,1,0.071557745,6.596897538,0.461782828,9.804407217,0.294132217,0.672850218,241.9952721,2.419952721,1,ok,0.324456536,0.721344538
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC08_L2SP_215004_20150709_20200909_02_T1,8,7/9/15,6.42,5.675043652,6.978602417,0.488502169,9.711948196,0.291358446,0.718558447,234.1161835,2.341161835,1,ok,0.276786893,0.344928874
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC08_L2SP_215004_20200823_20200905_02_T1,8,8/23/20,6.96,8.055344225,3.727916782,0.260954175,5.81239258,0.174371777,0.64137388,239.0682573,2.390682573,1,ok,0.352448853,0.746753247
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC08_L2SP_217004_20160709_20200906_02_T1,8,7/9/16,2.07,7.596969319,4.468204889,0.312774342,8.675945853,0.260278376,0.515010693,321.9885177,3.219885177,1,ok,0.481702493,0.885213758
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC08_L2SP_217004_20190803_20200827_02_T1,8,8/3/19,14.65,18.21114991,3.464639867,0.242524791,6.681837261,0.200455118,0.518516051,309.9674495,3.099674495,1,ok,0.480805644,0.935897436
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC08_L2SP_220003_20170802_20200903_02_T1,8,8/2/17,4.96,6.356728611,5.39924731,0.377947312,7.865594193,0.235967826,0.68643858,241.9304402,2.419304402,1,ok,0.309649784,0.463373083
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC08_L2SP_221003_20140716_20200911_02_T1,8,7/16/14,12.15,0.061860813,7.336709633,0.513569674,10.07036208,0.302110862,0.728544771,225.9596168,2.259596168,1,ok,0.270967041,0.168860238
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC08_L2SP_223002_20220821_20220923_02_T1,8,8/21/22,1.95,5.258016313,2.81248701,0.196874091,6.34768039,0.190430412,0.443073192,333.9377965,3.339377965,1,ok,0.442763637,0.497297297
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC08_L2SP_223002_20230808_20230812_02_T1,8,8/8/23,11.25,5.819312796,3.169505085,0.221865356,6.283412913,0.188502387,0.504424129,310.0305585,3.100305585,1,ok,0.487054029,0.98540146
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LC09_L2SP_223002_20240802_20240803_02_T1,8,8/2/24,2.81,10.67632203,3.545070193,0.248154914,5.799265746,0.173977972,0.611296386,265.0345491,2.650345491,1,ok,0.383008357,0.781456954
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LE07_L2SP_218003_19990710_20200918_02_T1,8,7/10/99,5,33.86405587,6.392527158,0.447476901,10.34665072,0.310399522,0.617835407,270.0331618,2.700331618,1,ok,0.371629933,0.726062893
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LT05_L2SP_216004_19880721_20241111_02_T1,8,7/21/88,2,2.292778748,7.514261745,0.525998322,10.53380484,0.316014145,0.713347348,229.9821915,2.299821915,1,ok,0.28218479,0.523364486
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LT05_L2SP_217003_19890731_20200916_02_T1,8,7/31/89,5,4.964860314,6.898643396,0.482905038,9.940877675,0.29822633,0.693967235,234.1287564,2.341287564,1,ok,0.30103388,0.519607843
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LT05_L2SP_217004_19870710_20201014_02_T1,8,7/10/87,5,1.400255675,8.870605813,0.620942407,10.75920842,0.322776253,0.824466398,190.0411816,1.900411816,1,ok,0.172596562,0.101568627
Austre Brogger,292,RGI2000-v7.0-G-07-00271,11.8309,78.8876,07: Svalbard and Jan Mayen,LT05_L2SP_218003_19960725_20241031_02_T1,8,7/25/96,4,1.894175605,8.271781201,0.579024684,10.45485745,0.313645723,0.791190242,202.0071246,2.020071246,1,ok,0.203888403,0.344421907
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_195028_20181025_20200830_02_T1,9,10/25/18,7.44,12.15796584,1.242498933,0.086974925,1.727475672,0.05182427,0.719256979,2833.612174,28.33612174,1,ok,0.279188066,0.482758621
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_195028_20220918_20220928_02_T1,9,9/18/22,4.24,28.12810564,1.192963565,0.08350745,1.558139331,0.04674418,0.765633433,2818.171168,28.18171168,1,ok,0.229703343,0.413043478
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC09_L2SP_195028_20230929_20231002_02_T1,9,9/29/23,1.76,16.96365559,0.619457944,0.043362056,1.34183178,0.040254953,0.461650971,2935.065197,29.35065197,1,ok,0.47386059,0.783783784
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_195028_20150830_20200908_02_T1,9,8/30/15,3.97,13.1552264,0.591474652,0.041403226,1.787405522,0.053622166,0.330912401,2958.280416,29.58280416,1,ok,0.333434069,0.215909091
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_194028_20171015_20200902_02_T1,9,10/15/17,1.72,20.51801666,1.30998708,0.091699096,1.784388241,0.053531647,0.734137924,2822.115671,28.22115671,1,ok,0.260524279,0.6
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_195028_20161003_20200906_02_T1,9,10/3/16,4.56,20.66262232,1.099812132,0.076986849,1.733033607,0.051991008,0.634616737,2861.842739,28.61842739,1,ok,0.356849651,0.678571429
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_194028_20200905_20200918_02_T1,9,9/5/20,6.16,40.13887329,0.916728751,0.064171013,1.504118658,0.04512356,0.60947901,2866.021484,28.66021484,1,ok,0.385014985,0.681818182
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_194028_20190903_20200826_02_T1,9,9/3/19,8.2,20.24320829,0.735445454,0.051481182,1.707338393,0.051220152,0.43075553,2929.632984,29.29632984,1,ok,0.433980173,0.459016393
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_195028_20141030_20200910_02_T1,9,10/30/14,8.15,18.66147584,0.833193415,0.058323539,1.661185011,0.04983555,0.501565696,2901.997314,29.01997314,1,ok,0.490466483,0.509803922
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_20100901_20200823_02_T1,9,9/1/10,3,19.68077292,1.153180175,0.080722612,2.01117924,0.060335377,0.573385083,2857.696582,28.57696582,1,ok,0.421231539,0.709677419
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC08_L2SP_194028_20130801_20200912_02_T1,9,8/1/13,7.55,47.96212599,1.151042006,0.08057294,1.643461973,0.049303859,0.700376416,2813.938578,28.13938578,1,ok,0.297853025,0.221848739
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_194028_20090907_20200825_02_T1,9,9/7/09,2,15.00715827,1.284117432,0.08988822,2.031979083,0.060959372,0.631954061,2822.105347,28.22105347,1,ok,0.363342895,0.320512821
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LC09_L2SP_195028_20240915_20240916_02_T1,9,9/15/24,8.32,41.94039481,0.788216238,0.055175137,1.488856843,0.044665705,0.52941036,2905.828247,29.05828247,1,ok,0.466534797,0.714285714
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LE07_L2SP_194028_20011011_20200917_02_T1,9,10/11/01,2,3.77227777,1.591724538,0.111420718,2.331496731,0.069944902,0.682705026,2778.191293,27.78191293,1,ok,0.307702249,0.605633803
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_194028_19850921_20200918_02_T1,9,9/21/85,6,5.088995855,1.368565662,0.095799596,2.297036472,0.068911094,0.595796226,2818.329963,28.18329963,1,ok,0.399278941,0.676190476
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_194028_19890916_20200916_02_T1,9,9/16/89,8,5.16317107,1.410589126,0.098741239,2.310659579,0.069319787,0.610470334,2814.033652,28.14033652,1,ok,0.38693712,0.523921569
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_194028_19910906_20200915_02_T1,9,9/6/91,4,3.088569527,0.554907526,0.038843527,2.259526345,0.06778579,0.245585774,2966.264397,29.66264397,1,ok,0.250780979,0.289308596
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_194028_19931029_20200913_02_T1,9,10/29/93,2,0.263286005,1.606508827,0.112455618,2.287072386,0.068612172,0.70243025,2766.355864,27.66355864,1,ok,0.28612195,0.454545455
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_194028_19990912_20211205_02_T1,9,9/12/99,5,6.59813741,0.92222923,0.064556046,2.238425863,0.067152776,0.411999006,2897.924608,28.97924608,1,ok,0.414672769,0.627906977
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_194028_20051030_20200901_02_T1,9,10/30/05,6,8.177709412,1.462801109,0.102396078,2.162616938,0.064878508,0.676403242,2790.127585,27.90127585,1,ok,0.320665834,0.803921569
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_194028_20110913_20200820_02_T1,9,9/13/11,2,12.15522928,1.038993847,0.072729569,1.828826808,0.054864804,0.568120416,2865.981,28.65981,1,ok,0.425034822,0.96875
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_19860814_20200918_02_T1,9,8/14/86,14,4.591661842,1.297025077,0.090791755,2.303173261,0.069095198,0.563146984,2830.130995,28.30130995,1,ok,0.432678888,0.764493906
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_19900910_20200915_02_T1,9,9/10/90,2,3.222805062,0.634353728,0.044404761,2.266327195,0.067989816,0.279903859,2954.148229,29.54148229,1,ok,0.287562691,0.358842056
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_19920915_20200914_02_T1,9,9/15/92,4,2.295110773,1.324409803,0.092708686,2.315711143,0.069471334,0.571923578,2830.172077,28.30172077,1,ok,0.423307015,0.733333333
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_19940804_20200913_02_T1,9,8/4/94,3,16.86168267,1.574184203,0.110192894,2.197597132,0.065927914,0.716320649,2769.986559,27.69986559,1,ok,0.277826769,0.197183099
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_19951026_20200912_02_T1,9,10/26/95,11,1.187235526,1.736148655,0.121530406,2.271970901,0.068159127,0.764159723,2738.051295,27.38051295,1,ok,0.231930876,0.7
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_19960910_20200911_02_T1,9,9/10/96,8,3.675201857,1.207044958,0.084493147,2.302913304,0.069087399,0.524138254,2849.5215,28.495215,1,ok,0.473309718,0.973921569
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_19970929_20200909_02_T1,9,9/29/97,5,2.45383133,0.932905511,0.065303386,2.237612897,0.067128387,0.416919974,2894.006494,28.94006494,1,ok,0.42173108,0.672413793
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_20030914_20200904_02_T1,9,9/14/03,5,8.162298251,1.761196543,0.123283758,2.211374468,0.066341234,0.79642619,2741.587077,27.41587077,1,ok,0.20115645,0.336470588
Basodino,463,RGI2000-v7.0-G-11-02484,8.4812,46.416,11: Central Europe,LT05_L2SP_195028_20060922_20200831_02_T1,9,9/22/06,12,6.25131427,0.631118979,0.044178329,2.012206846,0.060366205,0.31364518,2958.247375,29.58247375,1,ok,0.318060682,0.276923077
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LC08_L2SP_193028_20180925_20200830_02_T1,9,9/25/18,8.92,2.475580361,0.262986692,0.018409068,0.993931239,0.029817937,0.26459244,3093.104057,30.93104057,1,ok,0.271606126,0.413793103
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LC08_L2SP_193028_20220920_20220928_02_T1,9,9/20/22,4.67,64.40276722,0.333714344,0.023360004,0.750976058,0.022529282,0.444374145,3080.914894,30.80914894,1,ok,0.453371714,0.857142857
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LC08_L2SP_193028_20230907_20230912_02_T1,9,9/7/23,1.04,2.071302117,0.342394299,0.023967601,0.593608913,0.017808267,0.576801143,3069.205811,30.69205811,1,ok,0.418674699,1
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19860816_20200917_02_T1,9,8/16/86,8,0.677613789,1.025600098,0.071792007,3.432664403,0.102979932,0.298776687,3093.13531,30.9313531,1,ok,0.303514722,0.425634718
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19870920_20201014_02_T1,9,9/20/87,6,7.912540455,1.701540769,0.119107854,3.309888181,0.099296645,0.514078022,3055.042781,30.55042781,1,ok,0.477981844,0.976836057
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19880922_20211118_02_T1,9,9/22/88,6,2.786691603,2.649498909,0.185464924,3.366000632,0.100980019,0.787135594,2977.124983,29.77124983,1,ok,0.208560816,0.31092437
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19900912_20200915_02_T1,9,9/12/90,5,3.850968027,1.833959936,0.128377196,3.354431855,0.100632956,0.546727439,3048.965588,30.48965588,1,ok,0.444146376,0.894166667
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_20030916_20200904_02_T1,9,9/16/03,2,2.293845987,1.7678534,0.123749738,2.780970273,0.083429108,0.635696619,3026.99801,30.2699801,1,ok,0.362261216,0.5
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_20040918_20200903_02_T1,9,9/18/04,2,10.14512327,2.231099441,0.156176961,2.973812786,0.089214384,0.750248789,2993.030716,29.93030716,1,ok,0.249107962,0.244444444
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_20070826_20200830_02_T1,9,8/26/07,8,8.4221209,1.890232879,0.132316302,2.438583248,0.073157497,0.775135678,2991.011581,29.91011581,1,ok,0.224216104,0.126126126
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_20110821_20200820_02_T1,9,8/21/11,1,4.104926401,0.236406656,0.016548466,1.786476031,0.053594281,0.132331278,3132.857873,31.32857873,0,secondary_peak_too_small,0.134811357,0.083969466
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_20090831_20200825_02_T1,9,8/31/09,4,3.808984157,0.293345164,0.020534161,2.006981534,0.060209446,0.146162363,3116.958519,31.16958519,1,ok,0.150590491,0.181818182
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_20101021_20200823_02_T1,9,10/21/10,10,45.87310302,1.613229814,0.112926087,2.287742439,0.068632273,0.705162341,3010.944751,30.10944751,1,ok,0.286576703,0.460216479
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_20010825_20200906_02_T1,9,8/25/01,8,5.549308538,1.768933881,0.123825372,3.31148991,0.099344697,0.534180665,3052.917263,30.52917263,1,ok,0.463067423,0.777266681
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LC08_L2SP_193028_20200914_20200919_02_T1,9,9/14/20,8.49,5.064194218,0.477262711,0.03340839,0.852339799,0.025570194,0.559944182,3072.969394,30.72969394,1,ok,0.427416752,0.684210526
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LC08_L2SP_193028_20190827_20200826_02_T1,9,8/27/19,7.07,4.948909838,0.547287862,0.03831015,1.078672267,0.032360168,0.507371775,3079.142847,30.79142847,1,ok,0.485605842,0.909090909
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19891011_20211121_02_T1,9,10/11/89,6,2.637643971,2.088732686,0.146211288,3.344725193,0.100341756,0.62448559,3031.091046,30.31091046,1,ok,0.367224858,0.794864613
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LE07_L2SP_193028_19990913_20200918_02_T1,9,9/13/99,2,2.389557467,1.531990716,0.10723935,2.970046407,0.089101392,0.51581373,3051.02757,30.5102757,1,ok,0.48049848,0.967741935
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19850813_20200918_02_T1,9,8/13/85,5,5.511826435,0.168600055,0.011802004,3.421015755,0.102630473,0.049283624,3189.145508,31.89145508,0,secondary_peak_too_small,0.049491849,0.120328967
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19910830_20200915_02_T1,9,8/30/91,12,3.432303701,2.384543155,0.166918021,3.319876658,0.0995963,0.718262574,2998.921997,29.98921997,1,ok,0.274693397,0.49330507
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19920917_20200914_02_T1,9,9/17/92,1,2.855392481,1.98854057,0.13919784,3.300259023,0.099007771,0.602540757,3034.985184,30.34985184,1,ok,0.386049584,0.716981132
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19930920_20200913_02_T1,9,9/20/93,3,0.424046873,3.202442206,0.224170954,3.465178663,0.10395536,0.924178092,2921.12536,29.2112536,0,secondary_peak_too_small,0.074455966,0.085754452
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19961030_20211124_02_T1,9,10/30/96,5,0.527788445,1.774392422,0.12420747,3.000649611,0.090019488,0.591336094,3029.036652,30.29036652,1,ok,0.402137493,0.886476882
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_19981020_20200908_02_T1,9,10/20/98,12,7.561891956,1.873142753,0.131119993,2.960818841,0.088824565,0.632643486,3016.933915,30.16933915,1,ok,0.359394755,0.854436229
Careser,635,RGI2000-v7.0-G-11-02869,10.7085,46.4512,11: Central Europe,LT05_L2SP_193028_20000822_20200906_02_T1,9,8/22/00,10,3.300382357,0.277391463,0.019417402,2.966913156,0.089007395,0.093494972,3138.96889,31.3896889,0,secondary_peak_too_small,0.095107234,0.092307692
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LE07_L2SP_001071_20000728_20211026_02_T1,9,7/28/00,6,40.73631979,0.039500851,0.00276506,0.057533896,0.001726017,0.686566585,5152.240723,51.52240723,1,ok,0.313432836,1
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LE07_L2SP_001071_20020819_20200916_02_T1,9,8/19/02,6,59.24601624,0.18579362,0.013005553,0.357930565,0.010737917,0.519077268,5181.062793,51.81062793,1,ok,0.482446922,0.857142857
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_19920730_20200914_02_T1,9,7/30/92,10,18.94647818,0.127949566,0.00895647,0.244651256,0.007339538,0.522987571,5214.88058,52.1488058,1,ok,0.475769863,0.875
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_19940720_20200913_02_T1,9,7/20/94,12,14.80293971,0.131384235,0.009196896,0.289846906,0.008695407,0.453288382,5229.219849,52.29219849,1,ok,0.459112023,0.666666667
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_19950808_20200912_02_T1,9,8/8/95,6,3.958334448,0.089307218,0.006251505,0.168309317,0.00504928,0.53061363,5220.062988,52.20062988,1,ok,0.466321244,0.8
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_19980816_20240110_02_T1,9,8/16/98,14,26.29629431,0.253921788,0.017774525,0.490346348,0.01471039,0.517841704,5203.014648,52.03014648,1,ok,0.486517046,0.909415121
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_19990819_20200907_02_T1,9,8/19/99,3,10.23707185,0.062686257,0.004388038,0.142547935,0.004276438,0.439755629,5250.821533,52.50821533,1,ok,0.450617284,0.5
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_20010824_20200905_02_T1,9,8/24/01,1,0,0.006011161,0.000420781,0.024802382,0.000744071,0.242362229,5319.233398,53.19233398,1,ok,0.273479393,0.333333333
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_20030830_20200904_02_T1,9,8/30/03,11,7.879199876,0.081578687,0.005710508,0.166589062,0.004997672,0.489700137,5242.497559,52.42497559,1,ok,0.491946647,0.833333333
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_20040715_20200903_02_T1,9,7/15/04,18,6.415231692,0.042936234,0.003005536,0.097035848,0.002911075,0.442478062,5267.63737,52.6763737,1,ok,0.45045045,0.75
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_20050904_20200901_02_T1,9,9/4/05,1,1.637931496,0.013739653,0.000961776,0.031772914,0.000953187,0.432432891,5278.844238,52.78844238,1,ok,0.432432432,0.666666667
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_20060721_20200831_02_T1,9,7/21/06,2,4.367817322,0.041218888,0.002885322,0.072133018,0.002163991,0.571428852,5265.424072,52.65424072,1,ok,0.416666667,0.75
Chacaltaya,1505,RGI2000-v7.0-G-16-03392&93,-68.1287,-16.3523,16: Low Latitudes,LT05_L2SP_001071_20080827_20200829_02_T1,9,8/27/08,4,3.821840157,0.033490436,0.002344331,0.091021855,0.002730656,0.367938409,5297.2229,52.972229,1,ok,0.392202099,0.6
